rank,domain,word1,tld,phrase_count,premium_likely,restricted
3405,taxpayer.money,taxpayer,money,112490,0,0
3406,broadband.phone,broadband,phone,112434,1,0
3407,online.storage,online,storage,112405,1,0
3408,elementary.page,elementary,page,112394,0,0
3409,beaded.jewelry,beaded,jewelry,112215,0,0
3410,additional.one,additional,one,112187,0,0
3411,arcade.games,arcade,games,112179,0,0
3412,valid.data,valid,data,112157,1,0
3413,standard.data,standard,data,112152,1,0
3414,global.data,global,data,112142,1,0
3415,salad.bar,salad,bar,112124,0,0
3416,classic.design,classic,design,112098,0,0
3417,motor.racing,motor,racing,112049,0,0
3418,play.poker,play,poker,112048,0,0
3419,operational.support,operational,support,112042,0,0
3420,resulting.mortgage,resulting,mortgage,112017,0,0
3421,holiday.villas,holiday,villas,111997,0,0
3422,wedding.video,wedding,video,111996,0,0
3423,specific.design,specific,design,111977,0,0
3424,favorite.pictures,favorite,pictures,111947,0,0
3425,network.software,network,software,111930,0,0
3426,java.mortgage,java,mortgage,111929,0,0
3427,popular.games,popular,games,111927,0,0
3428,website.hosting,website,hosting,111923,1,0
3429,travel.reviews,travel,reviews,111854,0,0
3430,between.school,between,school,111830,0,0
3431,display.data,display,data,111815,1,0
3432,system.gives,system,gives,111775,0,0
3433,favourite.soccer,favourite,soccer,111754,0,0
3434,person.living,person,living,111701,0,0
3435,largest.financial,largest,financial,111683,0,0
3436,transportation.equipment,transportation,equipment,111669,0,0
3437,breakfast.bar,breakfast,bar,111631,0,0
3438,any.parts,any,parts,111588,0,0
3439,search.website,search,website,111585,0,0
3440,each.zone,each,zone,111580,0,0
3441,fiction.film,fiction,film,111479,0,0
3442,roulette.black,roulette,black,111478,0,0
3443,survey.data,survey,data,111432,1,0
3444,having.horse,having,horse,111393,0,0
3445,including.design,including,design,111369,0,0
3446,diet.food,diet,food,111358,1,0
3447,graphics.design,graphics,design,111354,0,0
3448,plays.host,plays,host,111354,0,0
3449,operating.cash,operating,cash,111324,0,0
3450,television.services,television,services,111301,0,0
3451,regular.education,regular,education,111281,0,0
3452,please.press,please,press,111270,0,0
3453,other.direct,other,direct,111228,0,0
3454,currently.support,currently,support,111224,0,0
3455,more.kids,more,kids,111216,0,0
3456,equipment.online,equipment,online,111192,0,0
3457,best.protection,best,protection,111188,1,0
3458,homes.online,homes,online,111183,0,0
3459,each.show,each,show,111178,0,0
3460,imaging.software,imaging,software,111132,0,0
3461,handling.systems,handling,systems,111126,0,0
3462,other.graphics,other,graphics,111062,0,0
3463,port.security,port,security,111054,1,0
3464,nude.movie,nude,movie,111010,1,0
3465,secure.data,secure,data,111004,1,0
3466,receiving.chat,receiving,chat,110962,0,0
3467,public.accountants,public,accountants,110952,1,0
3468,using.online,using,online,110931,0,0
3469,interactive.video,interactive,video,110878,0,0
3470,cock.gallery,cock,gallery,110844,0,0
3471,including.digital,including,digital,110809,0,0
3472,old.game,old,game,110771,1,0
3473,revolving.fund,revolving,fund,110759,0,0
3474,historic.town,historic,town,110752,0,0
3475,fuel.storage,fuel,storage,110702,1,0
3476,test.software,test,software,110695,0,0
3477,sufficient.data,sufficient,data,110668,1,0
3478,respiratory.protection,respiratory,protection,110649,1,0
3479,each.market,each,market,110648,0,0
3480,appropriate.care,appropriate,care,110623,0,0
3481,clinical.training,clinical,training,110604,0,0
3482,advance.mortgage,advance,mortgage,110592,0,0
3483,allowed.one,allowed,one,110591,0,0
3484,quote.car,quote,car,110483,1,0
3485,catering.services,catering,services,110460,0,0
3486,significant.market,significant,market,110425,0,0
3487,link.online,link,online,110329,0,0
3488,time.support,time,support,110323,0,0
3489,necessary.support,necessary,support,110313,0,0
3490,registration.codes,registration,codes,110301,0,0
3491,interim.financial,interim,financial,110278,0,0
3492,lost.love,lost,love,110235,0,0
3493,successful.online,successful,online,110180,0,0
3494,technical.equipment,technical,equipment,110142,0,0
3495,site.security,site,security,110120,1,0
3496,any.healthcare,any,healthcare,110109,0,0
3497,community.website,community,website,110082,0,0
3498,floral.shop,floral,shop,110060,0,0
3499,computer.video,computer,video,110016,0,0
3500,either.click,either,click,110006,0,0
3501,shows.how,shows,how,109988,1,0
3502,lyric.page,lyric,page,109970,0,0
3503,music.shop,music,shop,109969,0,0
3504,page.site,page,site,109968,0,0
3505,platform.game,platform,game,109937,1,0
3506,tom.cruise,tom,cruise,109881,1,0
3507,beast.farm,beast,farm,109877,0,0
3508,place.online,place,online,109873,0,0
3509,animals.pink,animals,pink,109872,0,0
3510,entire.company,entire,company,109871,0,0
3511,hold.poker,hold,poker,109841,0,0
3512,first.data,first,data,109835,1,0
3513,car.rent,car,rent,109826,0,0
3514,supplies.online,supplies,online,109823,0,0
3515,integrated.security,integrated,security,109819,1,0
3516,local.college,local,college,109811,0,0
3517,after.training,after,training,109809,0,0
3518,matthews.band,matthews,band,109806,0,0
3519,own.school,own,school,109775,0,0
3520,warehouse.management,warehouse,management,109765,0,0
3521,technology.tools,technology,tools,109759,0,0
3522,men.horse,men,horse,109732,0,0
3523,past.work,past,work,109706,0,0
3524,providing.direct,providing,direct,109691,0,0
3525,other.forum,other,forum,109684,0,0
3526,masturbation.video,masturbation,video,109667,0,0
3527,better.security,better,security,109614,1,0
3528,gay.family,gay,family,109600,0,0
3529,replacement.surgery,replacement,surgery,109585,0,0
3530,coach.services,coach,services,109521,0,0
3531,consecutive.games,consecutive,games,109494,0,0
3532,individual.parts,individual,parts,109472,0,0
3533,selling.online,selling,online,109456,0,0
3534,new.hospital,new,hospital,109450,0,0
3535,securities.markets,securities,markets,109419,0,0
3536,major.market,major,market,109388,0,0
3537,gaming.site,gaming,site,109376,0,0
3538,related.solutions,related,solutions,109314,0,0
3539,someone.living,someone,living,109290,0,0
3540,particular.company,particular,company,109274,0,0
3541,mining.town,mining,town,109242,0,0
3542,normal.day,normal,day,109222,0,0
3543,driven.car,driven,car,109195,1,0
3544,defines.how,defines,how,109176,1,0
3545,receive.financial,receive,financial,109096,0,0
3546,bondage.live,bondage,live,109078,0,0
3547,black.casino,black,casino,109055,0,0
3548,leading.financial,leading,financial,109033,0,0
3549,show.support,show,support,108984,0,0
3550,agricultural.trade,agricultural,trade,108923,0,0
3551,each.band,each,band,108917,0,0
3552,wonders.how,wonders,how,108899,1,0
3553,last.review,last,review,108890,0,0
3554,about.mobile,about,mobile,108882,1,0
3555,following.surgery,following,surgery,108866,0,0
3556,other.gifts,other,gifts,108855,0,0
3557,ticket.agency,ticket,agency,108796,0,0
3558,planned.giving,planned,giving,108775,0,0
3559,other.cheap,other,cheap,108726,0,0
3560,play.host,play,host,108701,0,0
3561,single.data,single,data,108700,1,0
3562,online.live,online,live,108675,0,0
3563,land.claims,land,claims,108673,0,0
3564,new.mortgage,new,mortgage,108658,0,0
3565,site.menu,site,menu,108655,0,0
3566,international.website,international,website,108650,0,0
3567,back.support,back,support,108641,0,0
3568,featured.store,featured,store,108630,0,0
3569,measurement.data,measurement,data,108623,1,0
3570,credit.online,credit,online,108600,0,0
3571,office.phone,office,phone,108562,1,0
3572,school.data,school,data,108560,1,0
3573,showing.pink,showing,pink,108556,0,0
3574,bowl.tickets,bowl,tickets,108466,1,0
3575,business.network,business,network,108459,0,0
3576,met.one,met,one,108457,0,0
3577,new.fans,new,fans,108408,0,0
3578,marketing.support,marketing,support,108383,0,0
3579,dvd.reviews,dvd,reviews,108374,0,0
3580,romantic.love,romantic,love,108367,0,0
3581,balloon.mortgage,balloon,mortgage,108330,0,0
3582,viewing.page,viewing,page,108282,0,0
3583,circuit.protection,circuit,protection,108265,1,0
3584,internet.phone,internet,phone,108212,1,0
3585,two.page,two,page,108187,0,0
3586,bond.markets,bond,markets,108182,0,0
3587,offers.tips,offers,tips,108177,0,0
3588,network.storage,network,storage,108162,1,0
3589,office.tools,office,tools,108152,0,0
3590,foreign.company,foreign,company,108124,0,0
3591,women.living,women,living,108101,0,0
3592,store.online,store,online,108060,0,0
3593,test.page,test,page,108053,0,0
3594,auction.page,auction,page,108019,0,0
3595,exhibit.space,exhibit,space,107997,0,0
3596,toward.one,toward,one,107983,0,0
3597,positive.one,positive,one,107929,0,0
3598,universal.life,universal,life,107914,0,0
3599,boy.pics,boy,pics,107887,0,0
3600,chip.poker,chip,poker,107869,0,0
3601,support.page,support,page,107864,0,0
3602,sewer.systems,sewer,systems,107862,0,0
3603,relational.data,relational,data,107856,1,0
3604,expressed.support,expressed,support,107826,0,0
3605,strong.financial,strong,financial,107789,0,0
3606,windows.mobile,windows,mobile,107781,1,0
3607,per.page,per,page,107740,0,0
3608,market.data,market,data,107735,1,0
3609,large.international,large,international,107729,0,0
3610,everyone.how,everyone,how,107699,1,0
3611,software.store,software,store,107685,0,0
3612,marketing.tips,marketing,tips,107685,0,0
3613,quotes.direct,quotes,direct,107606,0,0
3614,interface.cards,interface,cards,107588,0,0
3615,each.auction,each,auction,107537,0,0
3616,titans.horse,titans,horse,107536,0,0
3617,development.software,development,software,107514,0,0
3618,major.global,major,global,107514,0,0
3619,deliver.flowers,deliver,flowers,107495,1,0
3620,school.basketball,school,basketball,107453,1,0
3621,booked.online,booked,online,107451,0,0
3622,professional.care,professional,care,107446,0,0
3623,latter.group,latter,group,107437,0,0
3624,girls.giving,girls,giving,107409,0,0
3625,particular.business,particular,business,107402,0,0
3626,corrosion.protection,corrosion,protection,107301,1,0
3627,million.men,million,men,107261,0,0
3628,new.data,new,data,107254,1,0
3629,meteorological.data,meteorological,data,107190,1,0
3630,contaminated.land,contaminated,land,107152,0,0
3631,console.games,console,games,107143,0,0
3632,huge.online,huge,online,107134,0,0
3633,traditional.business,traditional,business,107124,0,0
3634,law.attorney,law,attorney,107119,0,0
3635,comparative.data,comparative,data,107104,1,0
3636,counseling.credit,counseling,credit,107079,1,0
3637,excellent.reviews,excellent,reviews,107027,0,0
3638,temperature.data,temperature,data,107009,1,0
3639,list.software,list,software,106991,0,0
3640,marital.property,marital,property,106978,1,0
3641,paper.reviews,paper,reviews,106957,0,0
3642,new.skin,new,skin,106916,1,0
3643,automation.software,automation,software,106912,0,0
3644,sensor.data,sensor,data,106903,1,0
3645,disney.today,disney,today,106902,0,0
3646,straight.win,straight,win,106886,0,0
3647,bowl.game,bowl,game,106877,1,0
3648,sex.beauty,sex,beauty,106836,0,0
3649,after.market,after,market,106821,0,0
3650,record.data,record,data,106820,1,0
3651,games.video,games,video,106813,0,0
3652,cant.help,cant,help,106809,0,0
3653,scholarly.work,scholarly,work,106807,0,0
3654,median.house,median,house,106800,0,0
3655,traded.company,traded,company,106749,0,0
3656,video.poker,video,poker,106747,0,0
3657,some.fashion,some,fashion,106716,0,0
3658,personal.fitness,personal,fitness,106646,0,0
3659,into.giving,into,giving,106619,0,0
3660,gay.photos,gay,photos,106619,0,0
3661,unsure.how,unsure,how,106577,1,0
3662,access.codes,access,codes,106559,0,0
3663,relevant.market,relevant,market,106526,0,0
3664,photos.plus,photos,plus,106513,0,0
3665,downloads.page,downloads,page,106511,0,0
3666,including.capital,including,capital,106476,0,0
3667,each.college,each,college,106455,0,0
3668,community.hospital,community,hospital,106417,0,0
3669,single.family,single,family,106352,0,0
3670,particular.page,particular,page,106341,0,0
3671,account.online,account,online,106311,0,0
3672,associated.equipment,associated,equipment,106281,0,0
3673,messaging.services,messaging,services,106275,0,0
3674,military.career,military,career,106209,0,0
3675,established.business,established,business,106179,0,0
3676,constitute.legal,constitute,legal,106161,0,0
3677,forced.horse,forced,horse,106150,0,0
3678,internet.software,internet,software,106106,0,0
3679,more.education,more,education,106104,0,0
3680,line.data,line,data,106058,1,0
3681,one.best,one,best,106050,0,0
3682,grocery.coupons,grocery,coupons,106034,0,0
3683,mine.safety,mine,safety,106023,1,0
3684,software.news,software,news,106015,0,0
3685,american.country,american,country,106007,0,0
3686,arts.news,arts,news,105968,0,0
3687,medical.support,medical,support,105959,0,0
3688,whole.movie,whole,movie,105935,1,0
3689,all.fans,all,fans,105912,0,0
3690,provides.news,provides,news,105904,0,0
3691,looking.skin,looking,skin,105898,1,0
3692,detailing.how,detailing,how,105894,1,0
3693,encrypted.data,encrypted,data,105890,1,0
3694,continuing.support,continuing,support,105873,0,0
3695,affiliate.site,affiliate,site,105855,0,0
3696,lesbians.horse,lesbians,horse,105846,0,0
3697,small.market,small,market,105822,0,0
3698,financial.management,financial,management,105768,0,0
3699,index.data,index,data,105676,1,0
3700,resource.page,resource,page,105564,0,0
3701,primary.business,primary,business,105560,0,0
3702,distributed.data,distributed,data,105527,1,0
3703,gifts.online,gifts,online,105471,0,0
3704,both.data,both,data,105405,1,0
3705,education.degree,education,degree,105394,0,0
3706,site.black,site,black,105342,0,0
3707,man.gallery,man,gallery,105341,0,0
3708,other.construction,other,construction,105308,0,0
3709,amateur.black,amateur,black,105295,0,0
3710,asian.financial,asian,financial,105283,0,0
3711,additional.storage,additional,storage,105268,1,0
3712,six.men,six,men,105263,0,0
3713,including.direct,including,direct,105210,0,0
3714,cum.farm,cum,farm,105208,0,0
3715,biggest.fan,biggest,fan,105207,0,0
3716,see.website,see,website,105175,0,0
3717,more.protection,more,protection,105165,1,0
3718,wholesale.market,wholesale,market,105101,0,0
3719,college.loans,college,loans,105074,0,0
3720,service.news,service,news,105033,0,0
3721,young.family,young,family,105011,0,0
3722,school.safety,school,safety,104998,1,0
3723,cash.market,cash,market,104998,0,0
3724,relief.work,relief,work,104983,0,0
3725,mother.sucks,mother,sucks,104981,1,0
3726,plz.help,plz,help,104961,0,0
3727,early.career,early,career,104945,0,0
3728,toe.gallery,toe,gallery,104871,0,0
3729,print.shop,print,shop,104861,0,0
3730,line.support,line,support,104729,0,0
3731,final.review,final,review,104703,0,0
3732,asian.movie,asian,movie,104686,1,0
3733,black.men,black,men,104681,0,0
3734,radio.host,radio,host,104678,0,0
3735,definition.video,definition,video,104646,0,0
3736,online.lotto,online,lotto,104632,1,0
3737,including.family,including,family,104621,0,0
3738,racing.car,racing,car,104617,1,0
3739,brass.band,brass,band,104612,0,0
3740,girls.love,girls,love,104567,0,0
3741,holiday.email,holiday,email,104553,0,0
3742,secured.online,secured,online,104548,0,0
3743,good.science,good,science,104543,0,0
3744,about.marketing,about,marketing,104542,0,0
3745,official.online,official,online,104526,0,0
3746,wikipedia.talk,wikipedia,talk,104524,1,0
3747,small.boats,small,boats,104479,0,0
3748,line.tools,line,tools,104476,0,0
3749,including.delivery,including,delivery,104461,0,0
3750,instant.online,instant,online,104431,0,0
3751,phone.software,phone,software,104418,0,0
3752,off.coupon,off,coupon,104374,1,0
3753,includes.one,includes,one,104369,0,0
3754,allows.direct,allows,direct,104367,0,0
3755,insurance.mortgage,insurance,mortgage,104336,0,0
3756,issuing.agency,issuing,agency,104304,0,0
3757,extensive.review,extensive,review,104292,0,0
3758,added.one,added,one,104285,0,0
3759,said.how,said,how,104268,1,0
3760,slot.online,slot,online,104261,0,0
3761,national.press,national,press,104259,0,0
3762,marketing.consulting,marketing,consulting,104256,0,0
3763,casinos.poker,casinos,poker,104254,0,0
3764,gallery.horse,gallery,horse,104214,0,0
3765,developing.technology,developing,technology,104203,0,0
3766,asian.community,asian,community,104178,0,0
3767,measuring.equipment,measuring,equipment,104177,0,0
3768,fucking.farm,fucking,farm,104169,0,0
3769,zone.diet,zone,diet,104159,0,0
3770,taking.courses,taking,courses,104152,1,0
3771,first.one,first,one,104124,0,0
3772,adult.website,adult,website,104117,0,0
3773,examples.show,examples,show,104110,0,0
3774,spanking.pictures,spanking,pictures,104101,0,0
3775,line.video,line,video,104074,0,0
3776,potentially.life,potentially,life,104065,0,0
3777,resort.town,resort,town,104042,0,0
3778,playboy.pictures,playboy,pictures,104024,0,0
3779,casino.site,casino,site,104010,0,0
3780,organ.systems,organ,systems,103972,0,0
3781,extra.security,extra,security,103968,1,0
3782,automated.data,automated,data,103952,1,0
3783,effective.training,effective,training,103951,0,0
3784,table.gives,table,gives,103946,0,0
3785,medicine.online,medicine,online,103935,0,0
3786,facial.skin,facial,skin,103909,1,0
3787,sending.flowers,sending,flowers,103901,1,0
3788,based.industries,based,industries,103888,0,0
3789,optical.media,optical,media,103832,0,0
3790,expanding.market,expanding,market,103807,0,0
3791,shirt.design,shirt,design,103798,0,0
3792,heating.equipment,heating,equipment,103768,0,0
3793,hardware.design,hardware,design,103726,0,0
3794,college.career,college,career,103659,0,0
3795,recent.press,recent,press,103652,0,0
3796,nav.bar,nav,bar,103624,0,0
3797,game.software,game,software,103590,0,0
3798,possibly.one,possibly,one,103559,0,0
3799,visit.site,visit,site,103535,0,0
3800,anybody.help,anybody,help,103416,0,0
3801,artist.page,artist,page,103381,0,0
3802,biological.data,biological,data,103357,1,0
3803,old.cars,old,cars,103346,1,0
3804,gaming.online,gaming,online,103331,0,0
3805,contain.data,contain,data,103323,1,0
3806,observe.how,observe,how,103269,1,0
3807,integrated.software,integrated,software,103241,0,0
3808,big.party,big,party,103173,0,0
3809,gave.one,gave,one,103154,0,0
3810,enough.credit,enough,credit,103154,1,0
3811,english.courses,english,courses,103090,1,0
3812,packages.holiday,packages,holiday,103088,0,0
3813,specify.gift,specify,gift,103074,0,0
3814,institutional.support,institutional,support,103068,0,0
3815,concerning.how,concerning,how,103026,1,0
3816,commercial.data,commercial,data,102977,1,0
3817,intensive.industries,intensive,industries,102975,0,0
3818,hunk.gallery,hunk,gallery,102963,0,0
3819,animals.dog,animals,dog,102952,0,0
3820,including.social,including,social,102937,0,0
3821,current.management,current,management,102926,0,0
3822,portal.site,portal,site,102873,0,0
3823,flash.games,flash,games,102869,0,0
3824,good.data,good,data,102865,1,0
3825,book.news,book,news,102865,0,0
3826,established.company,established,company,102864,0,0
3827,commercial.market,commercial,market,102858,0,0
3828,holiday.property,holiday,property,102827,1,0
3829,please.supply,please,supply,102820,0,0
3830,jumbo.mortgage,jumbo,mortgage,102812,0,0
3831,bondage.pictures,bondage,pictures,102793,0,0
3832,observational.data,observational,data,102751,1,0
3833,wild.party,wild,party,102746,0,0
3834,personal.data,personal,data,102737,1,0
3835,discount.gives,discount,gives,102721,0,0
3836,international.trading,international,trading,102709,0,0
3837,any.host,any,host,102701,0,0
3838,garden.equipment,garden,equipment,102693,0,0
3839,manufacturing.equipment,manufacturing,equipment,102658,0,0
3840,chat.online,chat,online,102617,0,0
3841,political.science,political,science,102598,0,0
3842,programs.online,programs,online,102559,0,0
3843,other.organic,other,organic,102556,0,0
3844,selling.tickets,selling,tickets,102543,1,0
3845,during.storage,during,storage,102537,1,0
3846,hot.movie,hot,movie,102469,1,0
3847,simulation.game,simulation,game,102412,1,0
3848,website.analytics,website,analytics,102407,1,0
3849,great.food,great,food,102402,1,0
3850,used.data,used,data,102398,1,0
3851,either.online,either,online,102354,0,0
3852,plant.protection,plant,protection,102330,1,0
3853,students.living,students,living,102324,0,0
3854,more.family,more,family,102246,0,0
3855,providing.food,providing,food,102183,1,0
3856,successful.bid,successful,bid,102134,0,0
3857,private.hospital,private,hospital,102080,0,0
3858,incoming.data,incoming,data,102042,1,0
3859,made.online,made,online,101996,0,0
3860,insurance.auto,insurance,auto,101991,1,0
3861,estate.loan,estate,loan,101951,0,0
3862,free.rentals,free,rentals,101928,0,0
3863,discount.shopping,discount,shopping,101875,0,0
3864,rental.services,rental,services,101870,0,0
3865,large.systems,large,systems,101853,0,0
3866,design.security,design,security,101844,1,0
3867,any.mobile,any,mobile,101805,1,0
3868,depth.review,depth,review,101769,0,0
3869,providing.data,providing,data,101689,1,0
3870,study.site,study,site,101663,0,0
3871,services.website,services,website,101620,0,0
3872,scanning.software,scanning,software,101608,0,0
3873,cock.movie,cock,movie,101602,1,0
3874,bar.furniture,bar,furniture,101566,0,0
3875,rape.gallery,rape,gallery,101564,0,0
3876,gift.online,gift,online,101555,0,0
3877,prior.work,prior,work,101535,0,0
3878,disk.space,disk,space,101510,0,0
3879,tiffany.cash,tiffany,cash,101502,0,0
3880,adult.gallery,adult,gallery,101491,0,0
3881,played.host,played,host,101442,0,0
3882,modified.food,modified,food,101433,1,0
3883,line.management,line,management,101397,0,0
3884,tiffany.gallery,tiffany,gallery,101386,0,0
3885,exactly.how,exactly,how,101369,1,0
3886,latest.forum,latest,forum,101360,0,0
3887,engineering.work,engineering,work,101336,0,0
3888,book.data,book,data,101293,1,0
3889,official.poker,official,poker,101276,0,0
3890,scheduled.flights,scheduled,flights,101276,0,0
3891,following.tips,following,tips,101272,0,0
3892,prominent.place,prominent,place,101254,0,0
3893,including.video,including,video,101225,0,0
3894,preliminary.design,preliminary,design,101177,0,0
3895,hairy.black,hairy,black,101162,0,0
3896,owned.properties,owned,properties,101136,0,0
3897,new.hair,new,hair,101128,0,0
3898,leaving.feedback,leaving,feedback,101118,0,0
3899,helps.support,helps,support,101113,0,0
3900,understanding.how,understanding,how,101102,1,0
3901,canadian.company,canadian,company,101075,0,0
3902,ford.racing,ford,racing,101074,0,0
3903,offering.online,offering,online,101067,0,0
3904,professional.careers,professional,careers,101015,0,0
3905,packet.data,packet,data,101005,1,0
3906,playing.basketball,playing,basketball,100971,1,0
3907,said.property,said,property,100955,1,0
3908,much.talk,much,talk,100937,1,0
3909,printing.software,printing,software,100896,0,0
3910,college.kids,college,kids,100894,0,0
3911,preferred.photo,preferred,photo,100804,0,0
3912,specialized.equipment,specialized,equipment,100801,0,0
3913,girl.pictures,girl,pictures,100774,0,0
3914,live.link,live,link,100769,0,0
3915,package.holiday,package,holiday,100748,0,0
3916,estate.lawyer,estate,lawyer,100710,0,0
3917,major.surgery,major,surgery,100658,0,0
3918,electrical.properties,electrical,properties,100602,0,0
3919,measurement.equipment,measurement,equipment,100568,0,0
3920,picture.pictures,picture,pictures,100526,0,0
3921,portable.video,portable,video,100517,0,0
3922,increased.energy,increased,energy,100502,0,0
3923,great.party,great,party,100495,0,0
3924,enabled.mobile,enabled,mobile,100492,1,0
3925,same.property,same,property,100473,1,0
3926,forgot.how,forgot,how,100467,1,0
3927,consider.how,consider,how,100457,1,0
3928,own.show,own,show,100455,0,0
3929,sex.how,sex,how,100452,1,0
3930,rated.video,rated,video,100406,0,0
3931,although.one,although,one,100396,0,0
3932,advice.site,advice,site,100387,0,0
3933,entire.business,entire,business,100356,0,0
3934,changing.one,changing,one,100334,0,0
3935,another.movie,another,movie,100319,1,0
3936,interracial.art,interracial,art,100318,0,0
3937,lesbian.site,lesbian,site,100293,0,0
3938,about.how,about,how,100276,1,0
3939,wrote.one,wrote,one,100269,0,0
3940,administrative.work,administrative,work,100264,0,0
3941,oak.furniture,oak,furniture,100261,0,0
3942,bipartisan.support,bipartisan,support,100217,0,0
3943,adjacent.property,adjacent,property,100207,1,0
3944,guess.how,guess,how,100193,1,0
3945,old.data,old,data,100193,1,0
3946,critic.reviews,critic,reviews,100186,0,0
3947,course.credit,course,credit,100180,1,0
3948,oil.market,oil,market,100177,0,0
3949,outpatient.care,outpatient,care,100159,0,0
3950,metric.space,metric,space,100135,0,0
3951,computer.courses,computer,courses,100128,1,0
3952,nuclear.family,nuclear,family,100107,0,0
3953,folders.blog,folders,blog,100088,0,0
3954,poker.guide,poker,guide,100080,0,0
3955,unbiased.tips,unbiased,tips,100075,0,0
3956,new.news,new,news,100015,0,0
3957,shower.gifts,shower,gifts,100014,0,0
